titles,category
 미국과 이스라엘은 동반자  바이든   대통령 반 이스라엘 진영에 우회적 경고,World
이스라엘 자랑하던  아이언돔  뚫렸다    만    발  장사정포 어쩌나,World
 협상해야  유엔 사무총장 이스라엘과 하마스에 신속한 평화 협상 촉구,World
케네디  무소속 출마  양당 주자 비호감에 제 후보 난립,World
 중국 대응에 실망      미국  불난집에 기름 ,World
중동  지정학적 위기 에   방산주 급등 뉴욕증시 상승 마감,World
트럼프 돕고 바이든 방해      무소속 출마  케네디  둘 다 망치겠다 ,World
 영상  이스라엘 전면전으로 끝장보나    슈퍼 핵항모  배치 이란 배후설,World
한국인    여 명 오늘 귀국길 대통령실  안보상황 긴급 점검,World
쿠바에  공짜 연료  멕시코 석유회사  미국서 돈 빌리려다 퇴짜,World
베트남 공안부   연방의원     기자 등 해킹 의혹,World
이스라엘 팔레스타인 사망자 약      명 지상전 임박,World
이스라엘  국제 항공편 입국중단 대비 비상 계획 발표,World
 미국인   명 사망  미 독 영 프 정상  긴급논의 ,World
뉴욕증시  이스라엘 팔레스타인 전쟁에도 상승 반전,World
살해 위협에도   명 모였다 우크라 러 기자들   여론 궁금 ,World
국제유가    급등 중동 지정학적 위기에 공급 부족 우려,World
테슬라   월 중국 생산차량 판매량 약     감소,World
쿠바에  공짜연료  줘온 멕시코 석유회사   서 돈빌리려다 퇴짜,World
이스라엘 가자 사망자     명 육박 부상자  천명 넘어,World
 잇슈      이스라엘 국기색으로 서방국가들 랜드마크에 연대 표시,World
노벨경제학상 골딘   출산율     명  인식변화 필요해 ,World
한불 총리  북핵 미사일 도발에 긴밀 공조키로,World
유가만    급등  중동분쟁 세계 금융시장 충격은 제한적 종합 ,World
선제공격 당했는데  이스라엘 비판시위  벌어지는 이유는 ,World
이스라엘 팔레스타인 교전 사흘째    사망자     명 육박 인질    명 끌려가 ,World
성지 순례객    여 명 철수 시작  최악의 상황 대비 ,World
네타냐후  하마스는    이제 세계 모두가 정체 알아 ,World
이 팔 충돌에 유가 급등했는데 미 주가는 상승 왜 ,World
미국 상원대표  시 주석에 이스라엘 지지 촉구  악랄한 공격 규탄해야 ,World
주요국 정상  이스라엘 하마스 사태 긴급 논의 미  핵추진 항모전단 전진 배치,World
테슬라       루시드       전기차 일제 하락 상보 ,World
북 러 군사협력  플랫폼  만들었나 ,World
 중동 지정학적 위기 고조  영향 유가    급등,World
아르헨 극우 후보 발언으로 외환시장 패닉 비공식 달러      ,World
 매카시  당이 원하면 복귀  하원의장 재출마 저울질,World
    힘 빠졌다는 신호 다극화 체제 전환의 상징적 사건   이 팔전쟁 ,World
 중동 분쟁에  방산업체 신났네  록히드마틴    폭등 상보 ,World
    조카  민주당 경선 대신 무소속 출마 선언 대선 판도 흔드나,World
하마스  경고 없이 공습 땐 인질 처형   바이든  미국인 최소   명 사망 ,World
세계 주요 항공사 텔아비브 노선 운항 잇따라 중단,World
세계 주요 항공사  이스라엘 텔아비브노선 운항 잇따라 중단,World
연준 부의장 비둘기 발언에 시장 상승 다우존스        데일리국제금융시장 ,World
중동분쟁에 방산업체 주가 폭등  미증시 일제 상승 상보 ,World
 민주 경선 나섰던 케네디 무소속 출마  바이든에 악재   트럼프 표 잠식 ,World
   집행위  팔레스타인 지원 중단  인도적 지원은 계속  종합 ,World
 돈줄  막히는 팔레스타인   자국민 보호 비상,World
아프간 강진 희생자     명 육박,World
바이든의  중동 데탕트  최대 위기  네타냐후는 기회와 위기 사이,World
 이스라엘    시간내 가자지구 지상작전 돌입 ,World
하마스 배후엔 이란이   바이든  중동 빅딜   전쟁 위기 키웠나,World
제레미 리프킨  한국  복원력 강한 나라 다른 나라에 영감 줘  종합 ,World
에콰도르 대통령 방한  불발   과의 경제협정체결 영향 없을듯,World
이스라엘  가자 지구  전면적 포위  지상전 돌입할 수도,World
  해군 전단 미국 방문   인사들  한 미 불의와 함께 싸워  감사한다 ,World
이스라엘 가자 진입 초읽기  국제유가    이상 급등 상보 ,World
 뉴욕유가  중동  지정학적 위기 에    급등,World
이스라엘 가자  사망      명 육박 부상 약      명,World
   집행위  팔레스타인 지원 중단 유엔 총장  가자 봉쇄 고통 ,World
 민주 경선 나섰던 케네디  무소속 출마  대선판도 흔들까 종합 ,World
   러시아 원유 가격상한 준수 강화 위반업체 조사,World
스타벅스는 철수 샤넬은 매장 확장   샌프란시스코는 망하는 중인가  아닌가,World
세계 주요 항공사 텔아비브노선 운항 잇따라 중단,World
 미국  러시아산 원유 제재 집행 강화  위반 의혹 업체 조사중,World
 볼티모어 입항한 한국 해군 훈련전단  한미동맹   주년 기려,World
이스라엘 가자 사망자  천   명 육박  인질    명 끌려가 ,World
고비마다 중동평화 판깨는 피의 악순환 배후,World
우크라 이어 이스라엘   바이든의 시련,World
 이 팔 전쟁  세계 주요 항공사 텔아비브노선 운항 잇따라 중단,World
이스라엘  가자 봉쇄   고사작전 돌입,World
이스라엘 체류 일부 한국인  오늘 국적기편 귀국할 듯,World
이 팔 충돌에 사망자     명    다극화 체제 전환 보여줘 ,World
케네디   대선 무소속 출마 바이든 트럼프 양강에 변수,World
  케네디 주니어  민주당 대신 무소속 출마   바이든에 타격 ,World
 내일 전장으로  남은 건 보복    예비군 소집령에 청년들 속속 귀국,World
   여년 은둔  하마스  조직 수장  이스라엘 기습공격 주도,World
국제유가    넘게 급등  달러화   투자자 몰려,World
 삼성    중국 공장에 미국산 반도체 장비 공급 무기한 허용 ,World
이스라엘 축제장 시신만    구 가자지구 지상군 투입 임박,World
     미국 힘 빠졌다는 신호 다극화 체제 전환의 상징적 사건 ,World
     명 입니다  노벨상 수상자도 알고 있는   저출산 문제,World
 한국 출산율  정확히 맞힌 노벨경제학 수상자 그의 조언은,World
미 독 프 영 정상  이스라엘 하마스 사태 긴급 논의키로,World
이스라엘 방패  아이언 돔       발 로켓 소나기에 뚫렸다,World
테슬라   월  공장 생산 차량 판매 두자릿수 감소 주가   대 ,World
제레미 리프킨  한국  복원력 강한 나라 다른 나라에 영감 줘 ,World
 미  러시아산 원유 제재 집행 강화  위반 의혹 업체 조사 중,World
미   두 개의 전선  딜레마 중동 안정화   우크라 지원 흔들,World
  일 멕시코서  미국행 이주민  대응 회의   개국 정상급 참석,World
쫓겨난 전  하원의장 권토중래   당이 원하면 뭐든 할 것 ,World
네타냐후  하마스  끔찍한 일 겪을 것 중동 바꾸겠다  종합 ,World
 하마스 비난 안 해   척 슈머  시진핑 면전 직격탄,World
미  최대 항공모함 급파 전투기 추가 배치,World
 이 팔 전쟁     두개의 전선  딜레마 중동안정화 우크라지원 흔들,World
시진핑  미 중 관계 개선할 이유     가지 있다 ,World
돈줄 막히는 팔레스타인 유럽 국가들 원조 중단,World
돈줄 막히는 팔레스타인 유럽 국가들 잇따라 원조 중단,World
노벨경제학상 골딘  매우 중요한 상 성별 격차 여전히 문제  종합 ,World
미  세계 최대 핵추진 항모전단 전진 배치 군 투입은  신중 ,World
러 하원  핵 실험 금지조약  비준 철회 연구 시작 핵 실험 재개 ,World
치밀히 계획된  기습공격  향후 긴장 고조 불가피,World
이스라엘  지상군 투입 임박    수퍼 핵항모  급파,World
시진핑  중미 관계  인류 미래 결정   대표단    이스라엘 성명 실망  종합 ,World
시진핑  중 미 관계가 인류 운명 결정 ,World
  명물  흐르는 소면  먹었다가    여명 식중독  경악 ,World
 축구 꽃미남  니시카와 준 에 한국 여심 흔들    결혼해달라  구애,World
   동정 지지 없어 실망        편파적 개입 탓 ,World
   항모전단 전진 배치 전투기 증강   신속한 군사 지원 배경은 ,World
 노동시장 성차별 연구한 개척자  노벨경제학상에  골딘 종합 ,World
 우크라이나에서 중동으로 관심 분산  이 팔 전쟁에 웃는 푸틴 ,World
시진핑  중 미 관계 개선 위해 협력해야 ,World
러 외무  팔레스타인 독립이 이스라엘 평화 유일 해법 ,World
독일 이어 오스트리아까지  팔레스타인 원조 거둬들이는 유럽국가,World
 헝다자동차  주식 거래 재개       하락 마감,World
 이스라엘  가자지구 물 식량 전기 끊고   만 예비군 동원    전면전 초읽기,World
이스라엘 국방  가자지구  완벽봉쇄  지시 지상군 투입 임박했나,World
이스라엘 화폐가치 급락에    조  긴급 투입,World
만약 트럼프 재집권하면   트럼프 씽크탱크 에 묻다,World
이스라엘 하마스 사망자     명  육박  가자 진입 전망에  초긴장 ,World
유럽서 잇단 손절  돈줄  막히는 팔레스타인,World
노벨경제학상에  노동시장 성불평등 규명    노동경제대가 골딘 종합 보 ,World
   세계 최대 핵추진 항모 배치 미국 이란 대리전 되나,World
이스라엘 국방장관  가자지구 완전 봉쇄 지시  전기 식량 차단 ,World
이스라엘군 가자지구 봉쇄 위해 총집결 지상전 준비,World
 대만인과 결혼한  출신 여성   방문했다 체포  반간첩법 영향 ,World
   동정 지지 없어 실망        편파적 개입 탓 ,World
미 러 중  삼극 핵 체제   더 요원해진 핵군축 논의,World
 지진 못 느꼈는데  일본 곳곳서  원인 불명  쓰나미,World
임금 성별격차 연구한 미 클로디아 골딘  올해의 노벨 경제학상 종합 ,World
브루노 마스  이스라엘서 아슬아슬  긴급 탈출   콘서트 취소 ,World
 이 팔 충돌  초유의 사태  전선 확대될 가능성은 ,World
  기시다  내달 필리핀 말레이 순방 추진   억제 목적,World
시진핑  중미  세계서 제일 중요한 양자 관계 인류 운명 결정  종합 ,World
 전기도 연료도 끊겠다  이스라엘   가자지구 전면봉쇄 지시,World
   대만 상대 무역장벽 조사 연장 대만  총통선거 개입 시도 ,World
 단독  이스라엘 성지순례객    여 명   일 철수 시작,World
 영상   가자지구 지상군 투입 임박  미국 이란 대리전 확산 우려도,World
 하마스 작전 주도한 신적인 존재    육성 공개된 모하메드 데이프  누구 ,World
미국  이스라엘로 최대 항공모함 급파 전투기 추가 배치,World
   대만 상대 무역장벽 조사 연장 대만  총통선거 개입 시도  종합 ,World
남녀 임금격차 왜  노벨경제학상에   여성 노동경제학 대가 골딘 종합 ,World
   난세이제도 방어  무인차  개발 추진,World
미국  항모까지 전진배치 신속 진화 주력,World
시진핑   상원 원내대표에  중 미 관계 개선할 이유     가지 ,World
아프간 강진 사망자 느는데  구조 지지부진,World
이스라엘군  가자지구 주변 통제권 회복  예비군   만 동원,World
일본 각지서 원인 불명 쓰나미  해저 화산 폭발 가능성도 ,World
중동 다시  격랑 속으로  국제유가 급등,World
역대 노벨경제학상 올해는  유리천장 입증  클로디아 골딘,World
돈줄 막히는 팔레스타인 유럽 국가들 원조 중단,World
