Patent Summary,Result
"본 발명은 위생 마스크에 관한 으로서, 더욱더 상세하게는 위생 마스크의 본체 좌우 양측에 각각 귀에 거는 고정부를 위생 마스크를 사용하는 사용자가 편리하게 본체에 결합 및 분리시켜 가면서 위생 마스크를 사용할 수 있도록 함과 동시에 상기 위생 마스크를 착용하고자 하는 착용자가 자신의 얼굴 크기에 알맞은 길이로 제작된 고정부를 선택하여 사용할 수 있도록 하는 것이다. 본 발명은 착용자의 코와 입의 호흡기를 덮는 본체(110)와, 상기 본체(110)가 착용자의 코와 입의 호흡기를 덮은 상태가 유지되도록 귀에 거는 링형상의 고정부(120)로 구성되고, 상기 링형상의 고정부(120)가 삽입되는 삽입홈(170)을 갖는 연결구(130)가 본체(110)의 전면 좌우 양측에 각각 고정되게 자외선(UV)경화수지에 의해 고정되게 각각 접착되며, 상기 연결구(130)에 결합 및 분리되는 링형상의 고정부(120)는 자체 탄성력을 갖고있어 수축 인장이 자유롭게 이루어지는 탄성재질로 형성되는 것에 있어서, 상기 연결구(130)의 하부에는 핸드폰에 연결된 이어폰선을 걸어서 지지할 수 있도록 하는 걸고리 형상의 지지부(140)가 힌지축(150)을 중심으로 회전이 이루어지면서 위치조정이 이루어지도록 설치되고, 상기 연결구(130)의 외측 상부와 하부 중간부위에는 링형상의 고정부(120)가 삽입되는 삽입홈(170)을 갖는 'ㄱ'자 형상의 걸림돌기(160)가 각각 돌출되게 형성되는 것에 의해 달성된다.",등록
"본 발명은 충전기 코드선(2) 속의 전선과 충전기 단자 (3), 충전기 코드 (4)가 꺾이다 끊어지지 않도록 끼운 충전기 캡 보호대(1), 충전기 단자(3)와 충전기 코드 (4)와 연결되어 전류를 보내는 전선이 들어 있는 충전기 코드선(2), 전류를 보내는 전선{충전기 코드선(2)}과 연결되어 그 전류를 충전기 코드(4)로 보내는 충전기 단자(3), 충전기 단자 (3)에게 전류를 받아 핸드폰과 직접 연결해 전류를 충전시키는 충전기 코드(4)로 구성되는 것을 특징으로 하는 휴대폰 충전기 코드를 보호하는 장치. 본 발명은 사용자가 핸드폰을 충전하며 사용할 때 코드선과 단자가 수직으로 꺾이지 않게 고정하는 고정대 역할을 한다. 특히 본 발명은 그리 크지도 않아서 사용자가 핸드폰을 사용할 때 사용자의 행동에 큰 방해와 불편을 주지 않는다. 따라서 코드 선을 고정해 주지만 행동의 제약이 없는 효과를 갖는다.",거절
"본 발명은 평판표시장치에 관한 것이다. 본 발명에 따른 평판표시장치는, 적어도 2개인 평판표시패널, 평판표시패널에 광을 공급하는 백라이트 어셈블리, 및 백라이트 어셈블리를 수납하고 평판표시패널 중 적어도 하나의 평판표시패널을 외부로 노출시키는 개구부가 형성된 바텀 섀시를 포함하고, 바텀 섀시의 개구부 주위를 밀봉한다. 이러한 본 발명을 통하여 외부로부터 유동성 이물질이 평판표시장치 내부로 침입하는 것을 방지할 수 있다. 평판표시장치, 듀얼, 핸드폰, 이물질, 침입",거절
"본 발명은 통합센터를 이용한 모바일 OTP 인증장치에 관한 것으로서, 더욱 상세하게는 저장된 데이타의 복제가 불가능한 유심칩(7)이 내장되고, OTP 1차 발급시 통신사서버(5)로 부터 전송된 OTP발생프로그램을 통신사서버(5)로 부터 전송된 ISDKey를 이용하여 유심칩(7) 내에 데이터 저장 공간을 확보한 후 OTP발생프로그램을 저장하며, 저장된 OTP발생프로그램을 자동 실행시켜 통합센터(3)에 접속하여 OTP 2차 발급을 요청하고, 통합센터(3)에서 전송되는 OTP발생정보(vc,spc,sn,k)를 암호화하여 SDkey를 이용하여 유심칩(7)에 저장시키며, OTP번호 발생시 OTP발생프로그램을 작동시켜 비밀키(k)와 현재시간정보를 이용하여 OTP번호를 생성 출력하는 핸드폰(1)과; 오프라인을 통해 사용자로 부터 사용자식별코드(jn),폰넘버(pn),업체코드(vc)를 취득한 후 고유의 발급코드(icode)를 발급하여 사용자에게 제공하고, 취득한 사용자식별코드(jn),폰넘버(pn),업체코드(vc),서비스제공자코드(spc) 그리고 발급코드(icode)를 통합센터(3)에 전송하여 사용자의 OTP발급이 이루어지도록 하며, 서비스 제공을 요청하는 사용자에게 OTP번호의 입력을 요구하고, 입력되는 OTP번호를 통합센터(3)에 전송하여 인증 요청하는 서비스제공자 서버(2)와; 사용자가 선택 가능한 OTP제공업체에 대응하는 다수의 인증서버(4)를 보유하고 있으며, 서비스제공자 서버(2)로 부터 전송되는 사용자식별코드(jn), 폰넘버(pn), 업체코드(vc), 발급코드(icode)를 저장하고, 통신사서버(5)로 OTP 1차 발급신호를 전송하여 사용자 핸드폰(1)으로 OTP 1차 발급이 이루어지도록 하며, 이후 핸드폰(1)으로 부터 OTP 2차 발급 요청이 있을 경우 사용자식별코드(jn), 폰넘버(pn), 업체코드(vc), 서비스제공자코드(spc), 비밀키(k)를 발급코드(icode)로 암호화하여 핸드폰(1)에 전송함과 동시에 통신사서버(5)로 부터 사전에 발급받은 SDkey를 핸드폰(1)에 전송하고, 이후 서비스제공자 서버(2)로 부터 OTP번호에 대한 인증 요청이 있을 경우 비밀키(k)와 현재시간정보를 이용하여 OTP번호를 발생시켜 인증 처리하는 통합센터(3)와; 통합센터(3)로 부터 사용자 OTP 1차 발급 요청이 있을 경우, 사용자 핸드폰(1)으로 ISDKey와 OTP발생프로그램(애플릿)을 전송하는 통신사서버(5);로 구성한 것을 특징으로 한다. 본 발명에 의하면, 통합센터에서 사용자가 입력하는 OTP번호에 대한 인증을 통합적으로 처리함에 따라 사용자는 한번 핸드폰에 설치된 OTP발생프로그램을 이용하여 여러 서비스제공시스템에 접속시 사용할 수 있고, OTP발생에 필요한 프로그램 및 OTP발생정보(비밀키, 업체코드, 일련번호, 사용자키)를 핸드폰 고유정보와 사용자 비밀번호를 이용하여 이중 암호화시켜 핸드폰에 장착된 유심칩에 저장 사용함에 따라 OTP발생정보의 복제 및 해킹이 불가하여 보안성이 향상되며, 한번의 OTP 프로그램 다운로드 및 키발급으로 복수의 서비스제공시스템에 접속이 가능하며, 서비스제공자가 일일이 통신회사와 연계할 필요가 없어 사용이 편리해지도록 하는 효과를 기대할 수 있다.",등록
"본 발명은 휴대폰 장착 생체신호측정 센서 및 이를 장착한 휴대폰에 관한 것으로, 특히 생체신호를 감지하는 감지부, 상기 감지부에 연결되는 증폭기 및, 상기 증폭기에 연결되고 휴대폰의 연결포트(시리얼 통신부)에 연결되는 센서용 연결포트(시리얼 통신부)를 포함하는 것을 특징으로 하는 휴대폰 장착 생체신호측정 센서 및 이를 장착한 핸드폰에 관한 것이다. 이를 통하여 상기 휴대폰 장착 생체신호측정 센서는 센서모듈만을 최적화하고 나머지 전원공급, 신호변환, 제어는 핸드폰의 내부 시스템을 이용하여 그 크기를 최소화하여, 휴대가 편리함은 물론, 연결포트가 동일한 휴대폰은 어느 것이든 사용할 수 있어 활용도가 높고, 크기, 가격 면에서 경쟁력을 가지게 되는 효과가 있다. 생체신호, 측정, 센서, 휴대폰",거절
"본 발명에 따른 텔레매틱스를 이용한 차량용 무선 시동 시스템의 동작 방법은, 텔레매틱스 서버에서 차량 소유주의 모바일 단말기를 이용하여 본인 인증을 수행하는 단계, 상기 텔레매틱스 서버에서 상기 모바일 단말기의 요청에 따라 제 1 운전자에 대한 제 1 핸드폰 번호를 저장하고, 상기 제 1 운전자의 주행 제한 정보를 설정하는 단계, 및 상기 텔레매틱스 서버에서 차량 내의 텔레매틱스 단말기로 상기 제 1 핸드폰 번호 및 상기 주행 제한 정보를 전송하는 단계를 포함할 수 있다.",등록
"본 발명은 콜백 유알엘(Call Back URL)을 이용한 웹메일 확인방법 및 시스템에 관한 것이다. 더욱 상세하게는 웹메일을 확인하는 방법에 있어서, (a) 사용자가 웹서버에 접속하여 웹메일을 작성하는 단계와, (b) 웹메일 발송 및 메일 수신자에게로 단문메시지(SMS)를 발송할 것을 메일서버에 요청하는 단계와, (c) 상기 웹메일을 메일서버에 저장하고, 메일서버에서 암호화한 콜백URL을 포함하는 단문메시지(SMS)를 생성하고 발송을 요청하는 단계와, (d) 상기 콜백URL을 포함하는 단문메시지(SMS)를 게이트웨이(GATEWAY) 서버를 이용하여 상기 메일 수신자의 핸드폰으로 발송하는 단계와, (e) 메일 수신자가 상기 핸드폰에 수신된 단문메시지(SMS)를 확인하고 왑(WAP) 서비스 페이지를 통한 웹메일 확인을 상기 메일서버로 요청하는 단계와, (f) 상기 메일서버에서 상기 콜백URL을 통한 복호화 및 인증처리 후 상기 메일 수신자의 웹메일을 상기 왑(WAP) 서비스 페이지로 전송하는 단계 및 (g) 상기 웹메일을 수신자의 핸드폰에서 확인하는 단계를 포함하여 이루어지는 콜백 유알엘(Call Back URL)을 이용한 웹메일 확인 방법과 그 시스템을 제공한다. 콜백 유알엘(Call Back URL), 웹메일, 메일서버, 단문메시지",거절
"본 발명은 본 발명은 상기 휴대폰을 내측에 수납할 수 있도록하는 휴대폰 케이스(100)에 있어서 상기 휴대폰 케이스는 앞면과 뒷면 및 상측면, 하측면, 좌측면, 우측면으로 이루어진 4개의 측면으로 이루어지고, 상기 앞면은 개방되고 상기 뒷면은 폐쇄되되 상기 개방된 앞면을 통해 휴대폰이 끼워져 장착됨에 따라 상기 휴대폰의 뒷면과 마주보는 대응면(200);이 형성되고 상기 대응면(200)의 소정 위치에 구비되되 카드가 수납되는 카드 수납부(300);와 상기 카드 수납부(300)에 카드의 출입이 가능하도록 하는 카드출입구(310);를 포함함으로써 상기 휴대폰을 보호하면서도 카드의 보관 및 인출이 가능하며, 카드를 상기 핸드폰 케이스 내측에 수납하여 분실되는 것을 방지함과 동시에 외부 충격으로부터 카드가 손상되는 것을 최소화할 수 있으며, 구조가 간단하여 제품 생산 시간 및 비용을 줄일 수 있는 효과가 있을 뿐만 아니라 상기 카드 이동부재의 슬라이딩 조작에 의해 카드 수납부에 수납된 카드를 용이하고 신속하게 인출해서 사용할 수 있는 카드 수납과 인출이 용이한 휴대폰 보호 케이스에 관한 것이다..1",거절
"핸드폰 액정 보호 필름 구매자를 위한 부착 전문가 매칭 서비스를 제공하는 온라인 플랫폼을 운용하는 서버는, 타 디바이스 또는 네트워크와 유무선 통신을 수행하는 통신부; 핸드폰 액정 보호 필름 구매자를 위한 부착 전문가 매칭 서비스를 제공하기 위한 프로그램 및 데이터가 저장되는 메모리(memory); 상기 프로그램을 실행함으로써 핸드폰 액정 보호 필름 판매 서비스를 제공하는 적어도 하나의 프로세서(processor)를 포함하며, 상기 적어도 하나의 프로세서는, 부착 전문가 후보 단말로부터 수신한 소정의 정보에 기초하여 부착 전문가 데이터베이스를 생성하고, 핸드폰 액정 보호 필름 구매자에 대한 정보를 수신하고, 상기 구매자의 정보 및 상기 부착 전문가 데이터베이스에 기초하여 구매자와 부착 전문가를 매칭할 수 있다.",등록
"본 발명은 각 산업설비에 부착된 QR 코드를 이용하여 산업설비의 기본 정보를 확인 가능하고 고객의 눈높이에 맞추어 다양한 정보에 대한 이력들을 데이터 베이스화함으로써 산업설비의 상태 모니터링을 용이하게 해주며 유지보수 및 안전관리를 수월하게 진행할 수 있도록 한 산업 안전 관제 서비스 시스템에 관한 것으로서, 화면에 모바일 전용앱이 설치된 스마트폰과, 상기 스마트폰의 모바일 전용앱을 실행하고 핸드폰 번호를 포함한 고객 정보를 입력하여 회원 가입하면 고객 정보를 저장하는 데이터 베이스 서버와, 상기 스마트폰을 통해 스캔 가능하게 설비에 대한 기본 정보가 기록된 점검용 QR 코드가 부착된 산업 설비와, 상기 스마트폰의 서비스 유형을 파악하기 위해 구성되는 인증용 QR 코드와, 상기 스마트폰의 위치 확인이 가능하고 상기 산업 설비에서 일정거리만큼 이격되었을 때 상기 점검용 QR 코드의 스캔을 방지하는 위치 확인부를 포함하고, 상기 스마트폰으로 고객에게 부여한 인증용 QR 코드를 스캔하여 접속하면 고객의 정보를 데이터 베이스 서버에서 승인하여 사용자에게 맞는 서비스 유형으로 분류되고, 상기 산업 설비에 부착된 점검용 QR 코드를 스캔하여 접속하면 상기 산업 설비에 대한 기본정보를 화면에 디스플레이하고 서비스 유형에 따라 서비스 제공화면 및 내용이 달라지며, 목측점검에 의해 작성한 데이터 정보를 상기 데이터 베이스 서버에 전달하여 저장하는 것을 특징으로 한다.",거절
